emp_no,first_name,last_name,count
88754,Garnet,Thorensen,2
277204,Garnik,Busillo,2
15938,Garnik,Covnot,2
45821,Garnik,Dredge,2
418870,Garnik,Dulli,2
491025,Garnik,Kroon,2
217315,Garnik,Neimat,2
412950,Garnik,Ouhyoung,2
61006,Garnik,Schonegge,2
77059,Garnik,Slobodova,2
448136,Garnik,Ushiama,2
59864,Garnik,Wynblatt,2
476396,Gaurav,Alameldin,2
224002,Gaurav,Barinka,2
80136,Gaurav,Berstel,2
421275,Gaurav,Bressoud,2
243014,Gaurav,Codenie,2
410304,Gaurav,Encarnacion,2
288032,Gaurav,Fontet,2
472340,Gaurav,Jonsson,2
207416,Gaurav,Kuhnemann,2
14817,Gaurav,Masaki,2
400885,Gaurav,Peck,2
297778,Gaurav,Riefers,2
277947,Gaurav,Rouquie,2
37777,Gaurav,Vidal,2
428478,Gay,Auria,2
61910,Gay,Bahk,2
34143,Gay,Beilner,2
218272,Gay,Boreale,2
456556,Gay,Ghemri,2
209439,Gay,Hemaspaandra,2
264044,Gay,Kalloufi,2
48838,Gay,Meszaros,2
446223,Gay,Perin,2
78014,Gay,Ressouche,2
439018,Gay,Scharstein,2
52671,Gay,Sommer,2
232230,Gay,Steinauer,2
102079,Gay,Thiria,2
32483,Gay,Tsukune,2
226932,Gen,Bridgland,2
465680,Gen,Czap,2
449957,Gen,Marrevee,2
24896,Gen,McConalogue,2
21980,Gen,Miyakawa,2
77770,Gen,Przulj,2
65599,Gen,Sethi,2
222048,Gen,Sidhu,2
37259,Gen,Tanemo,2
243180,Gen,Terkki,2
66374,Gen,Thambidurai,2
52412,Gen,Thombley,2
249547,Gen,Uchoa,2
454400,Gen,Vecchi,2
245022,Gen,Xiaoshan,2
84137,Genevieve,Baik,2
419444,Genevieve,Bennet,2
405010,Genevieve,Bierman,2
50348,Genevieve,Binkley,2
23842,Genevieve,Birdsall,2
218725,Genevieve,Hatcliff,2
214033,Genevieve,Junet,2
236105,Genevieve,Kleiser,2
102011,Genevieve,Lund,2
227698,Genevieve,Majewski,2
36599,Genevieve,Munck,2
40205,Genevieve,Provine,2
267870,Genevieve,Silva,2
36874,Genki,Aloia,2
259466,Genki,Aseltine,2
469799,Genki,Bahl,2
209589,Genki,Baumann,2
480656,Genki,Colorni,2
29513,Genki,Cusworth,2
443738,Genki,Decleir,2
274371,Genki,Delaune,2
87829,Genki,Etalle,2
243987,Genki,Gyorkos,2
33244,Genki,Hitomi,2
290561,Genki,Melter,2
203117,Genki,Mukaidono,2
459273,Genki,Oaver,2
250967,Genki,Pardalos,2
426782,Genki,Steinauer,2
29237,Gennadi,Beznosov,2
247689,Gennadi,Fadgyas,2
294974,Gennadi,Pettis,2
424354,Gennadi,Plessier,2
294937,Gennadi,Raczkowsky,2
61943,Gennadi,Tasistro,2
411330,Gennady,Akaboshi,2
427783,Gennady,Alameldin,2
437166,Gennady,Ariola,3
215567,Gennady,Bernick,2
58010,Gennady,Broder,2
292464,Gennady,Choobineh,2
273298,Gennady,Claffy,2
453316,Gennady,Conde,2
78271,Gennady,Dayang,2
74458,Gennady,Guenter,2
219746,Gennady,Hegner,2
231178,Gennady,Highland,2
58182,Gennady,Kroft,2
428821,Gennady,Kropatsch,2
106703,Gennady,Kuzuoka,2
205713,Gennady,Makinen,2
488057,Gennady,Schonegge,3
79251,Gennady,Taubenfeld,2
405725,Gennady,Templeman,2
24925,Gennady,Thebaut,2
496427,Gennady,Tzvieli,2
270299,Genta,Akazan,2
72307,Genta,Asser,2
474439,Genta,Bauknecht,2
476167,Genta,Dulli,2
467375,Genta,Felcyn,2
83284,Genta,Ghalwash,2
454966,Genta,Goodrum,2
88679,Genta,Lichtner,2
494909,Genta,Liedekerke,2
232338,Genta,Mahnke,2
479637,Genta,Marsiglia,2
486337,Genta,Morrin,2
88382,Genta,Penz,2
206813,Genta,Poujol,2
233079,Genta,Stranks,2
25801,Genta,Trogemann,2
80128,Genta,Ushiama,2
261017,Genta,Varker,2
403285,Geoff,Alameldin,2
12949,Geoff,Asrin,2
20006,Geoff,Birnbaum,2
88543,Geoff,Brodie,2
482514,Geoff,Constantine,2
223398,Geoff,Denos,2
82194,Geoff,Eastman,2
292198,Geoff,Gien,2
430724,Geoff,Gruenwald,2
61444,Geoff,Kaiserswerth,2
233126,Geoff,Kranzdorf,2
29596,Geoff,Lueh,2
449276,Geoff,Milicic,2
78629,Geoff,Muniz,2
449026,Geoff,Nergos,2
225655,Geoff,Pelz,2
425548,Geoff,Perfilyeva,2
107025,Geoff,Sidje,2
201014,Geoff,Siprelle,2
475927,Geoff,Stassinopoulos,2
295515,Geoffrey,Antonakopoulos,2
31858,Geoffrey,Benantar,2
442593,Geoffrey,Hockney,2
236615,Geoffrey,Kuszyk,2
212653,Geoffrey,Nyrup,3
230882,Geoffrey,Pezzoli,2
52644,Geoffrey,Picci,2
405246,Geoffrey,Polajnar,2
274197,Geoffrey,Randi,2
237666,Geoffrey,Ranze,2
460585,Geoffrey,Rissanen,2
32615,Geoffrey,Sadowski,2
218889,Geoffrey,Schaft,2
273783,Geoffrey,Vesna,2
461768,Geoffry,Breugel,2
254552,Geoffry,Doering,2
405714,Geoffry,Hofting,2
299304,Geoffry,Khalid,2
462034,Geoffry,Lund,2
205370,Geoffry,Marchesini,2
97184,Geoffry,Perl,2
479709,Geoffry,Reghbati,2
270532,Geoffry,Riexinger,2
211333,Geoffry,Tetzlaff,2
217973,Geoffry,Underwood,2
58773,Geoffry,Yavatkar,2
92027,Georg,Adachi,2
247216,Georg,Bazzichi,2
278085,Georg,Businaro,2
430535,Georg,Fasbender,2
446178,Georg,Fiutem,2
427253,Georg,Kading,2
83988,Georg,Kruskal,2
41644,Georg,Marakhovsky,2
411078,Georg,Morton,2
202716,Georg,Murtha,2
32246,Georg,Onuegbe,2
437824,Georg,Peral,2
441873,Georg,Perri,2
278083,Georg,Pollock,2
104122,Georg,Schreiter,2
22919,Georg,Skogmar,2
13291,Georg,Stamatiou,2
249711,Georg,Zambonelli,2
98861,George,Bellmore,2
203914,George,Beutelspacher,2
79748,George,Beutelspacher,2
95427,George,Braunmuhl,2
86554,George,Itschner,2
475493,George,Joslin,2
411255,George,Lores,2
447072,George,Mukaidono,2
265762,George,Murrill,2
229255,George,Nannarelli,2
402484,George,Riexinger,2
288381,George,Schusler,2
227892,George,Stille,2
10909,Georgi,Atchley,2
205890,Georgi,Chenoweth,2
78907,Georgi,Detkin,2
233385,Georgi,Kulisch,2
107682,Georgi,Leonhardt,2
100653,Georgi,Maraist,2
229259,Georgi,Narahari,2
57740,Georgi,Osgood,2
281385,Georgi,Oxenboll,2
16672,Georgi,Peris,2
275479,Georgi,Ratnakar,2
210169,Georgi,Schaaf,2
235773,Georgi,Schonegge,2
434309,Georgi,Tsukuda,2
104315,Georgi,Woycyznski,2
69173,Georgy,Adachi,2
483434,Georgy,Aloia,2
83592,Georgy,Baek,2
482277,Georgy,Detkin,2
85775,Georgy,Engberts,2
243054,Georgy,Felder,2
44716,Georgy,Haddadi,2
404855,Georgy,Hiraishi,2
265822,Georgy,Kornatzky,2
57485,Georgy,Ligten,2
73952,Georgy,Matzov,2
422001,Georgy,Nitsche,2
482127,Georgy,Pena,2
215007,Georgy,Radwan,2
480825,Georgy,Rosaz,2
465679,Georgy,Segond,2
62970,Georgy,Speek,2
51363,Georgy,Sundgren,2
463147,Georgy,Terwilliger,2
240217,Ger,Akiyama,2
482573,Ger,Escriba,2
252306,Ger,Goldhammer,2
200342,Ger,Goldhammer,2
466251,Ger,Halevi,2
247872,Ger,Imataki,2
459262,Ger,Majewski,2
413955,Ger,Mansanne,2
410106,Ger,Mungall,2
231918,Ger,Naumovich,2
209656,Ger,Oehlmann,2
464054,Ger,Ranai,2
451010,Ger,Schusler,2
272355,Ger,Setia,2
22995,Ger,Stanfel,2
200999,Ger,Streng,2
439765,Ger,Templeman,2
482404,Ger,Verhaegen,2
284030,Geraldo,Alvarado,2
75965,Geraldo,Babu,2
468524,Geraldo,Bellone,2
200586,Geraldo,Beznosov,2
249387,Geraldo,Bharadwaj,2
291426,Geraldo,Cooman,2
233099,Geraldo,Garigliano,2
44197,Geraldo,Krichel,2
236607,Geraldo,Lorcy,2
235665,Geraldo,Lukaszewicz,2
467160,Geraldo,Lyonns,2
220358,Geraldo,Magliocco,2
239377,Geraldo,McFarlan,2
287213,Geraldo,Mellouli,2
487686,Geraldo,Munoz,2
231847,Geraldo,Pauthner,2
477443,Geraldo,Plessier,2
283871,Geraldo,Porotnikoff,2
287996,Geraldo,Siprelle,2
230753,Geraldo,Suri,2
290985,Geraldo,Takanami,2
200695,Geraldo,Zongker,2
296116,Gererd,Bernini,2
487904,Gererd,Ciolek,2
208619,Gererd,Danlos,2
284028,Gererd,Engberts,2
475719,Gererd,Kaiserswerth,2
243114,Gererd,Kemmerer,3
428809,Gererd,Leijenhorst,2
68173,Gererd,Litzkow,2
482382,Gererd,Maginnis,2
31404,Gererd,Narlikar,3
42402,Gererd,Rosis,2
292383,Gererd,Salverda,2
290215,Gererd,Vieri,2
59986,Gererd,Yoshimura,2
61920,Ghassan,Albarhamtoshy,2
81303,Ghassan,Berstel,2
232297,Ghassan,Borstler,2
402759,Ghassan,Capobianchi,2
55907,Ghassan,Herbst,2
40057,Ghassan,Kalloufi,2
88195,Ghassan,Krogh,2
66254,Ghassan,Mahnke,2
286165,Ghassan,Maierhofer,2
105705,Ghassan,Mellouli,2
35892,Ghassan,Olivero,2
235382,Ghassan,Pillow,2
12601,Ghassan,Simkin,3
495015,Ghassan,Sudbeck,2
299401,Gian,Bolsens,2
219251,Gian,Braunschweig,2
109949,Gian,Chinal,2
18375,Gian,Debuse,2
23993,Gian,Ghalwash,2
402019,Gian,Ibel,2
452099,Gian,Improta,2
463681,Gian,Kalefeld,2
459531,Gian,Kawashimo,2
490689,Gian,Leppanen,2
106254,Gian,Lowrie,2
246240,Gian,Polajnar,2
465885,Gian,Randt,2
246559,Gian,Rissanen,2
470861,Gian,Schaad,2
425151,Gian,Schiper,2
52703,Gian,Sidje,2
451297,Gian,Suri,2
295222,Gian,Szilard,2
93017,Gian,Terkki,2
105053,Gian,Vernadat,2
81805,Gianluca,Bail,2
418386,Gianluca,Cannata,3
299901,Gianluca,Decaestecker,2
268742,Gianluca,Halloran,2
100349,Gianluca,Jarecki,2
253472,Gianluca,Kusakabe,2
60767,Gianluca,Munos,2
239745,Giao,Aingworth,2
425473,Giao,Cappelli,2
230801,Giao,Engberts,2
448235,Giao,Flowers,2
266610,Giao,Gimarc,2
431675,Giao,Kroha,2
463700,Giao,Maraist,2
211698,Giao,Muniz,2
438262,Giao,Pauthner,2
54981,Giao,Pettis,2
88512,Giao,Vigier,2
260865,Giao,Zallocco,2
493761,Giap,Arlazarov,2
31952,Giap,Christianini,2
294813,Giap,Khalid,2
277153,Giap,Lindenbaum,2
62566,Giap,Lipner,2
93932,Giap,Parveen,2
93396,Giap,Penn,2
60068,Giap,Plavsic,2
83968,Giap,Rando,2
237008,Giap,Roisin,2
299470,Giap,Rousseau,2
486140,Giap,Wiegley,2
221592,Gift,Adachi,2
79688,Gift,Billingsley,2
419486,Gift,Bolsens,2
409795,Gift,Callaway,2
104592,Gift,Chinin,2
95886,Gift,Hanratty,2
467058,Gift,Kaltofen,2
107620,Gift,Katiyar,2
58301,Gift,Lindqvist,2
261249,Gift,Negoita,2
69445,Gift,Puppo,2
52465,Gift,Ramsay,2
297510,Gift,Restivo,2
244677,Gift,Ruther,2
266017,Gift,Spelt,2
414708,Gift,Wielonsky,2
223406,Gift,Yoshimura,3
454633,Gil,Ariola,2
62513,Gil,Bojadziev,2
289982,Gil,Erol,2
413930,Gil,Ferriere,2
92898,Gil,Ghazalie,2
466404,Gil,Hatcliff,2
27910,Gil,Haumacher,2
424570,Gil,Klyachko,2
249261,Gil,Pettis,2
436645,Gil,Pouyioutas,2
437234,Gil,Sgarro,2
451334,Gil,Snedden,2
474948,Gil,Stentiford,2
450444,Gil,Vakili,2
20169,Gil,Zuberek,2
284705,Gila,Anandan,2
409557,Gila,Brendel,2
488677,Gila,Bruckman,2
428419,Gila,Cichocki,2
38266,Gila,Conte,2
493199,Gila,Gist,2
21646,Gila,Guardalben,2
77324,Gila,Isaac,2
59466,Gila,Kornatzky,2
420933,Gila,Kroon,2
447203,Gila,Lienhardt,2
45436,Gila,Limongiello,2
472853,Gila,Limongiello,2
49053,Gila,Plumb,2
407125,Gila,Taneja,2
230885,Gila,Zhiwei,2
200433,Gilbert,Bolotov,2
496472,Gilbert,Carrere,2
271300,Gilbert,Curless,2
30601,Gilbert,Cyne,2
403887,Gilbert,Fontan,2
70426,Gilbert,Hanratty,2
239556,Gilbert,Irland,3
61543,Gilbert,Itzigehl,2
280532,Gilbert,Jayawardene,2
227530,Gilbert,Krichel,2
207683,Gilbert,Luft,2
439750,Gilbert,Masaki,2
235088,Gilbert,Mersereau,2
205608,Gilbert,Morris,2
489005,Gilbert,Onuegbe,2
287161,Gilbert,Parveen,2
458412,Gilbert,Pearson,2
89553,Gilbert,Pocchiola,2
51149,Gilbert,Rajcani,3
54929,Gilbert,Tramer,2
477135,Gilbert,Vrecion,2
68769,Gill,Akaboshi,2
54914,Gill,Bojadziev,2
231006,Gill,Delgrossi,2
459127,Gill,Flanders,2
233588,Gill,Genin,2
249429,Gill,Hainaut,2
212117,Gill,Hutter,2
99023,Gill,Kusakabe,2
297300,Gill,Lubachevsky,2
439364,Gill,Luiz,2
430149,Gill,Luon,2
278704,Gill,Mondadori,2
466440,Gill,Morton,2
417064,Gill,Narlikar,2
98047,Gill,Nitsche,2
243917,Gill,Remmers,2
418682,Gill,Ritcey,2
459278,Gill,Rosar,2
430596,Gill,Stanger,2
11660,Gill,Stenning,2
454541,Gill,Valtorta,2
251565,Gill,Vuskovic,2
473822,Gina,Chaudhury,2
80681,Gina,DasSarma,2
455927,Gina,Deverell,2
423399,Gina,Falck,2
276837,Gina,Farrag,2
257340,Gina,Feldmann,2
95277,Gina,Gist,2
100609,Gina,Lakshmanan,2
405431,Gina,Pepe,3
295874,Gina,Pocchiola,2
233930,Gina,Quadeer,2
461556,Gina,Shokrollahi,2
23659,Gina,Verhoeff,2
100698,Gino,Atrawala,2
213006,Gino,Biran,2
84982,Gino,Biron,2
413717,Gino,Cusworth,2
37432,Gino,Dichev,2
416836,Gino,Erev,2
240770,Gino,Erman,2
264848,Gino,Fandrianto,3
457071,Gino,Herath,2
105595,Gino,Hmelo,2
476783,Gino,Leaver,2
78649,Gino,Lorys,2
76724,Gino,Lueh,2
213407,Gino,Mandell,2
464005,Gino,Merli,2
104143,Gino,Morton,2
41313,Gino,Nitto,3
201645,Gino,Olano,2
50380,Gino,Schusler,2
62900,Gio,Alencar,2
15861,Gio,Anido,2
13407,Gio,Chenoweth,2
248600,Gio,Condotta,2
39361,Gio,Cummings,2
482730,Gio,Detkin,2
400340,Gio,Famili,2
412444,Gio,Fritzsche,2
232817,Gio,Garigliano,2
279753,Gio,Georg,3
467665,Gio,Lamma,2
281753,Gio,Loncour,2
297381,Gio,Muhling,2
289182,Gio,Nicolson,2
404338,Gio,Parhami,2
467607,Gio,Randt,2
237673,Gio,Reistad,2
226410,Gio,Sifakis,2
271537,Gio,Tiemann,2
18946,Gio,Warwick,2
209252,Giordano,Bultermann,2
107320,Giordano,Chepyzhov,2
402342,Giordano,Collavizza,2
447705,Giordano,Docker,2
420446,Giordano,Emden,2
456959,Giordano,Figueira,2
288658,Giordano,Halloran,2
93813,Giordano,Janetzko,2
15029,Giordano,Koshino,2
472834,Giordano,Lanphier,2
203377,Giordano,Lanteri,2
226808,Giordano,Marchegay,2
13442,Giordano,Miake,2
466493,Giordano,Naumovich,2
244094,Giordano,Ponthieu,2
101845,Giordano,Pouyioutas,2
58635,Giordano,Rabejac,2
252985,Giordano,Ramsak,2
216138,Giordano,Shanbhogue,2
203015,Giordano,Sury,2
261695,Giri,Acton,2
286608,Giri,Acton,2
263183,Giri,Awdeh,2
486191,Giri,Collette,2
15089,Giri,Coney,2
271918,Giri,Cronau,2
406894,Giri,Curless,2
411555,Giri,Dayang,2
33648,Giri,Denos,2
229858,Giri,Dulin,2
82568,Giri,Flanders,2
218694,Giri,Honglei,2
100673,Giri,Jiang,2
281414,Giri,Kusakari,2
60204,Giri,Macedo,2
247338,Giri,Pardalos,3
49174,Giri,Pollock,2
19120,Giri,Qiwen,2
463936,Giri,Schlenzig,2
102803,Giri,Servi,2
19738,Giri,Sury,2
491599,Giri,Tibblin,2
224356,Giri,Tischendorf,2
228683,Girolamo,Coombs,2
97694,Girolamo,Cummings,2
419294,Girolamo,Demos,2
482064,Girolamo,Fairtlough,2
447121,Girolamo,Giveon,2
489988,Girolamo,Henders,2
81710,Girolamo,Hennings,2
99745,Girolamo,Highland,2
87059,Girolamo,Leuchs,2
70374,Girolamo,Macedo,2
101608,Girolamo,Mundy,2
236041,Girolamo,Nergos,2
468175,Girolamo,Ranft,2
243024,Girolamo,Sherertz,2
452630,Girolamo,Stenning,2
258739,Girolamo,Toyoshima,2
208908,Girolamo,Uludag,2
452162,Girolamo,Vecchi,2
81479,Girolamo,Vuskovic,2
425371,Gita,Ariola,2
52851,Gita,Billawala,2
403724,Gita,Buchter,2
219757,Gita,Emmerich,2
37281,Gita,Fontan,2
419375,Gita,Katalagarianos,2
297061,Gita,Kumaresan,2
40423,Gita,Ligten,2
272816,Gita,Litvinov,2
297332,Gita,Lorie,2
232883,Gita,Lorie,2
266161,Gita,Mansanne,2
84042,Gita,Maraist,2
267556,Gita,Molenaar,2
483472,Gita,Pesch,2
486101,Gita,Stifter,2
294283,Gita,Yurov,2
470428,Gladys,Beausoleil,2
28383,Gladys,Chimia,2
292524,Gladys,Dayang,3
289759,Gladys,Detkin,2
474813,Gladys,Dusink,2
246834,Gladys,Dusink,2
57664,Gladys,England,2
283393,Gladys,Fraisse,2
32689,Gladys,Heusch,2
102027,Gladys,Isaak,2
437453,Gladys,Sabnani,2
18547,Gladys,Sankaranarayanan,2
236732,Gladys,Thiria,2
460747,Gladys,Tibblin,2
265238,Goa,Benzaken,2
43983,Goa,Capobianchi,2
296625,Goa,Erdi,2
411177,Goa,Gien,2
210126,Goa,Hartvigsen,2
261702,Goa,Kaltofen,2
29919,Goa,Kugler,2
254593,Goa,Morrin,2
247706,Goa,Sethi,2
446402,Goa,Snedden,2
497182,Goa,Versino,2
465548,Godehard,Cappelletti,2
42221,Godehard,Fortenbacher,2
226829,Godehard,Gihr,2
487358,Godehard,Katalagarianos,2
240097,Godehard,Kitai,2
200798,Godehard,Kossowski,2
251999,Godehard,Krohn,2
256611,Godehard,Lally,3
436635,Godehard,Levergood,2
490966,Godehard,Limongiello,2
257004,Godehard,Lowrie,2
469839,Godehard,Luga,2
34600,Godehard,Middleton,2
290062,Godehard,Morrow,2
437205,Godehard,Panangaden,2
230895,Godehard,Parhami,3
475709,Godehard,Restivo,2
419315,Godehard,Rindone,2
29436,Godehard,Schnelling,2
14067,Godehard,Trachtenberg,2
406326,Godehard,Vieth,2
54533,Goetz,Bach,2
78777,Goetz,Henders,2
405870,Goetz,Honiden,2
428465,Goetz,Journel,2
427503,Goetz,Kushner,2
35329,Goetz,Lukaszewicz,2
412732,Goetz,Marquardt,2
34958,Goetz,Oberman,2
494548,Goetz,Peral,2
228672,Goetz,Pulkowski,2
468320,Goetz,Ravishankar,2
485487,Goetz,Roohalamini,2
404297,Goetz,Weedman,2
486690,Goh,Bahk,3
225017,Goh,Bruckman,2
445242,Goh,Conia,2
251182,Goh,Dulli,2
200443,Goh,Einsfeld,2
101681,Goh,Fasbender,2
25371,Goh,Ishibashi,2
90481,Goh,Kemmerer,2
94998,Goh,Koblitz,2
281217,Goh,Mayerwieser,2
47010,Goh,Nannarelli,2
402606,Goh,Ozeri,2
415554,Goh,Panienski,2
274760,Goh,Prampolini,2
18989,Goh,Quittner,2
243189,Goh,Rebaine,2
44875,Goh,Reinhart,2
236258,Goh,Shackell,2
91395,Golgen,Aseltine,2
105800,Golgen,Baig,2
79563,Golgen,Chleq,2
107759,Golgen,Coorg,2
293265,Golgen,Czaja,2
495811,Golgen,Fioravanti,2
461876,Golgen,Hebden,2
482355,Golgen,Kulisch,2
412289,Golgen,Lorcy,2
461582,Golgen,Mapelli,2
220425,Golgen,Mitchem,2
212205,Golgen,Mungall,2
74907,Golgen,Murtha,2
51877,Golgen,Picaronny,2
69555,Golgen,Sabnani,2
86788,Golgen,Saoudi,2
206211,Golgen,Schapire,2
50302,Golgen,Simmel,2
481153,Golgen,Thorelli,2
87449,Golgen,Validov,2
272418,Golgen,Versino,2
99022,Golgen,Wilfing,2
297592,Goncalo,Baezner,2
16453,Goncalo,Basart,2
432131,Goncalo,Boudaillier,2
407376,Goncalo,Boudaillier,2
77349,Goncalo,Butterworth,2
483611,Goncalo,Einsfeld,2
219962,Goncalo,Gill,2
48008,Goncalo,Gulak,2
224180,Goncalo,Hartvigsen,2
64240,Goncalo,Hoppenstand,2
30557,Goncalo,Manders,2
234366,Goncalo,McFarlan,3
461000,Goncalo,Plesums,2
285494,Goncalo,Reeker,2
448495,Goncalo,Scharstein,2
217118,Goncalo,Seiwald,2
439195,Goncalo,Selenyi,2
107800,Goncalo,Stenning,3
413266,Gonzalo,Baar,2
477508,Gonzalo,Bernatsky,2
270810,Gonzalo,Braccini,2
79765,Gonzalo,Danecki,2
279234,Gonzalo,Diderrich,2
249457,Gonzalo,Frezza,2
497316,Gonzalo,Guting,2
98992,Gonzalo,Heping,2
83574,Gonzalo,Masamoto,2
476584,Gonzalo,Noriega,2
205876,Gonzalo,Roccetti,3
479627,Gonzalo,Schaad,2
106186,Gonzalo,Sewelson,2
247790,Goo,Apsitis,2
34329,Goo,Bernatsky,2
473619,Goo,Doering,2
217453,Goo,Ishibashi,2
272833,Goo,Maierhofer,2
200400,Goo,Negoita,2
74027,Goo,Openshaw,2
58377,Goo,Panienski,2
23963,Goo,Soloway,2
263448,Gopalakrishnan,Brodal,3
467973,Gopalakrishnan,Cannard,2
423579,Gopalakrishnan,Etalle,2
36539,Gopalakrishnan,Farrar,2
66686,Gopalakrishnan,Flanders,2
222832,Gopalakrishnan,Kalorkoti,2
45546,Gopalakrishnan,Lanphier,2
238836,Gopalakrishnan,Merlo,2
459811,Gopalakrishnan,Meszaros,2
77545,Gopalakrishnan,Paciorek,2
430202,Gopalakrishnan,Pusterhofer,2
262625,Gopalakrishnan,Streit,2
79696,Gopalakrishnan,Vadhan,2
461928,Gopalakrishnan,Wolniewicz,2
405536,Gor,Baaz,2
222330,Gor,Bellone,2
254628,Gor,Chiola,2
444380,Gor,Conta,2
457852,Gor,Emmerich,2
222077,Gor,Kilgour,2
105934,Gor,Langford,2
75851,Gor,Leonhardt,2
251268,Gor,Morrey,2
210677,Gor,Oehlmann,2
446669,Gor,Pezzoli,2
468764,Gor,Ramsak,2
463777,Gor,Rosca,2
206520,Gor,Selenyi,2
433710,Gou,Baezner,2
45216,Gou,Ballarin,2
264994,Gou,Brender,2
11042,Gou,Breugel,2
42380,Gou,Dulli,2
53684,Gou,Greenaway,2
293630,Gou,Kalefeld,2
449645,Gou,Kragelund,2
404140,Gou,Kroft,2
295626,Gou,Krohm,2
486720,Gou,Kumaresan,2
445274,Gou,Leonhardt,2
97723,Gou,Mapelli,2
484504,Gou,Orlowski,2
227662,Gou,Preusig,2
268874,Gou,Radwan,2
57110,Gou,Stellhorn,2
499156,Gou,Zaiane,2
108375,Greger,Ananiadou,2
479147,Greger,Babb,2
298891,Greger,Binkley,2
73855,Greger,Blokdijk,2
475722,Greger,Boudaillier,2
103159,Greger,Chandrasekhar,2
66447,Greger,Conia,2
489321,Greger,Curless,2
408167,Greger,Demizu,2
498800,Greger,Escriba,2
492337,Greger,Junet,2
461002,Greger,Maksimenko,2
25772,Greger,Marrevee,2
87028,Greger,Perfilyeva,2
209121,Greger,Ramalingam,2
238653,Greger,Segond,2
74050,Greger,Staylopatis,2
299831,Greger,Swiss,3
482894,Greger,Takanami,2
464631,Greger,Vesna,2
235271,Gregory,Azuma,2
227399,Gregory,Champarnaud,2
215329,Gregory,Doering,2
424615,Gregory,Hasham,2
95570,Gregory,Kadhim,2
279127,Gregory,Lorch,2
260080,Gregory,Marzano,2
495020,Gregory,Miculan,2
244187,Gregory,Peng,3
268355,Gregory,Petereit,2
288598,Gregory,Range,2
495235,Gregory,Rosaz,2
296388,Gregory,Slaats,2
93447,Gregory,Standera,2
269802,Gregory,Tiemann,2
437033,Gregory,Tsunoo,2
462549,Gretta,Bakhtari,2
98766,Gretta,Buchter,2
463659,Gretta,Driscoll,2
16539,Gretta,Fetvedt,2
62799,Gretta,Murtagh,2
455356,Gretta,Murthy,2
85184,Gretta,Peng,2
200715,Gretta,Schwabacher,2
465361,Gretta,Veccia,2
57629,Gretta,Vendrig,2
102942,Gretta,Vilarrasa,2
13451,Gretta,Weiland,2
224724,Gretta,Wroclawski,2
50513,Gritta,Antonisse,2
415496,Gritta,Awdeh,2
430859,Gritta,Bakhtari,2
431311,Gritta,Birge,2
60697,Gritta,Cannata,2
207976,Gritta,Champarnaud,2
421986,Gritta,Furudate,2
79391,Gritta,Garnham,2
278954,Gritta,Gerlach,2
440074,Gritta,Ghemri,2
280934,Gritta,Gils,2
291865,Gritta,Hartvigsen,2
103971,Gritta,Journel,2
412644,Gritta,Kropatsch,2
456480,Gritta,Lamma,2
32563,Gritta,Larfeldt,2
221683,Gritta,Osgood,2
22405,Gritta,Parveen,2
202006,Gritta,Peac,2
231270,Gritta,Rassart,2
39207,Gritta,Stiles,2
484489,Gritta,Wendorf,2
94862,Gro,Baek,2
77573,Gro,Barriga,2
221004,Gro,Curless,2
298601,Gro,Demir,2
216348,Gro,Ernst,2
54443,Gro,Grabner,2
445082,Gro,Iacovou,2
67571,Gro,Iisaka,2
96521,Gro,Imataki,2
447507,Gro,Kaelbling,2
67572,Gro,Katalagarianos,2
470014,Gro,Khasidashvili,2
292712,Gro,Leuchs,2
242305,Gro,Merle,2
56298,Gro,Peir,2
61306,Gro,Peot,2
422995,Gro,Pezzoli,2
104945,Gro,Polupanov,2
428621,Gro,Thebaut,2
217873,Gro,Uchoa,2
287512,Guadalupe,Bashian,2
454100,Guadalupe,Chaudhury,2
51311,Guadalupe,Fujisaki,2
21402,Guadalupe,Gecsei,2
483189,Guadalupe,Gente,2
495399,Guadalupe,Gustavson,2
469672,Guadalupe,Hashii,2
106133,Guadalupe,Heijenga,2
216028,Guadalupe,Hofmeyr,2
231236,Guadalupe,Iisaka,2
467714,Guadalupe,Kleiser,2
261817,Guadalupe,Kowalchuk,2
489130,Guadalupe,Ligten,2
62428,Guadalupe,Lortz,2
48270,Guadalupe,Lorys,2
25138,Guadalupe,Marrakchi,3
242886,Guadalupe,Nitsch,2
266934,Guadalupe,Pavlopoulou,2
61782,Guadalupe,Piancastelli,3
13815,Guadalupe,Plotkin,2
12256,Guadalupe,Reghbati,2
494008,Guadalupe,Roohalamini,2
83583,Guadalupe,Sethi,2
276720,Guadalupe,Solovay,2
234046,Guadalupe,Valtorta,2
293332,Guadalupe,Veccia,2
55851,Guadalupe,Velardi,2
86754,Guadalupe,Vigier,2
26639,Guadalupe,Weiland,2
229878,Guangming,Asser,2
225492,Guangming,Deville,2
246149,Guangming,Fargier,2
432484,Guangming,Harbusch,2
62695,Guangming,Jenevein,2
95153,Guangming,Kawashima,2
89859,Guangming,Lalonde,2
485443,Guangming,Lyonns,2
492612,Guangming,Matzke,2
68179,Guangming,Nyanchama,2
96440,Guangming,Skogmar,2
278024,Guangming,Sridhar,2
432915,Guangming,Staudhammer,3
17798,Guangming,Suessmith,2
264128,Guangming,Suomi,2
63600,Gudjon,Birsak,2
